sales_id,shop_id,week_no,start_date,end_date,sales_amount,sales_target,item_sold,transactions,staff_hours,staff_hours_target,labour_cost,labour_cost_target,total_tax,sales_status
3998258,49,41,2016-09-26,2016-10-02,12024.31,11000.00,1487.00,1037,152:00:00,00:00:00,2433,2600.00,1569.80,1
3998260,50,41,2016-09-26,2016-10-02,11539.80,12000.00,1456.00,791,118:45:00,00:11:40,1960,2200.00,1507.87,1
3998262,55,41,2016-09-26,2016-10-02,32771.13,37000.00,5533.00,3866,395:15:00,00:26:50,6182,5500.00,4275.50,1
3998264,56,41,2016-09-26,2016-10-02,21946.30,23000.00,3476.00,2021,240:15:00,00:18:40,3823,3700.00,2862.56,1
3998266,57,41,2016-09-26,2016-10-02,21637.04,24000.00,3481.00,2001,278:12:01,00:00:00,4360,4000.00,2822.19,1
3998268,58,41,2016-09-26,2016-10-02,14426.72,17000.00,2309.00,1491,259:00:00,00:17:30,4106,3700.00,1881.88,1
3998270,59,41,2016-09-26,2016-10-02,0.00,46000.00,0.00,0,00:00:00,00:30:55,0,6600.00,0.00,1
3998272,60,41,2016-09-26,2016-10-02,44632.32,45000.00,6659.00,3891,309:00:00,00:35:00,4916,8000.00,5822.73,1
3998274,61,41,2016-09-26,2016-10-02,20201.51,16000.00,3384.00,1595,216:15:00,00:00:00,3465,3000.00,2636.35,1
3998276,62,41,2016-09-26,2016-10-02,6358.00,7000.00,691.00,524,100:45:00,00:07:00,1593,1550.00,829.71,1
3998278,63,41,2016-09-26,2016-10-02,32035.67,29000.00,5256.00,2465,313:45:00,00:00:00,5160,4400.00,4180.11,1
3998280,64,41,2016-09-26,2016-10-02,10185.82,13000.00,1758.00,961,211:27:01,00:00:00,3274,2600.00,1329.13,1
3998282,65,41,2016-09-26,2016-10-02,2310.60,5000.00,290.00,202,00:00:00,00:00:00,0,1350.00,301.44,1
3998284,66,41,2016-09-26,2016-10-02,12949.74,16000.00,2157.00,1024,196:15:00,00:14:00,3177,3000.00,1688.57,1
3998286,67,41,2016-09-26,2016-10-02,45385.73,50000.00,6637.00,3849,239:39:04,00:00:00,3834,8700.00,5922.51,1
3998288,68,41,2016-09-26,2016-10-02,17391.60,22000.00,2838.00,1359,261:30:00,00:00:00,4321,4200.00,2268.13,1
3998290,69,41,2016-09-26,2016-10-02,3665.90,8000.00,678.00,436,78:30:00,00:06:00,1296,1600.00,478.46,1
3998292,70,41,2016-09-26,2016-10-02,7174.54,9000.00,1238.00,872,119:00:00,00:12:50,1864,2300.00,935.46,1
3998294,71,41,2016-09-26,2016-10-02,11334.16,11000.00,1882.00,1264,165:30:00,00:10:30,2569,1500.00,1478.01,1
3998296,72,41,2016-09-26,2016-10-02,14610.84,16000.00,2335.00,1342,199:00:00,00:00:00,3256,3000.00,1906.06,1
3998298,73,41,2016-09-26,2016-10-02,11966.99,12000.00,2092.00,1390,152:12:01,00:09:55,2436,1900.00,1560.76,1
3998300,74,41,2016-09-26,2016-10-02,13229.42,13000.00,2220.00,1478,151:15:00,00:11:40,2420,2200.00,1725.93,1
3998302,75,41,2016-09-26,2016-10-02,10505.24,11000.00,1155.00,922,135:15:00,00:10:30,1455,2100.00,1370.74,1
3998304,76,41,2016-09-26,2016-10-02,28223.12,26000.00,4245.00,2788,293:00:00,00:00:00,4650,4500.00,3679.81,1
3998306,77,41,2016-09-26,2016-10-02,9151.95,10000.00,1151.00,721,135:00:00,00:10:30,2155,2100.00,1194.34,1
3998308,78,41,2016-09-26,2016-10-02,18945.42,20000.00,2875.00,1567,253:06:59,00:15:10,4014,3300.00,2471.53,1
3998310,79,41,2016-09-26,2016-10-02,71008.22,70000.00,10455.00,5952,350:10:03,00:49:00,5622,11000.00,9260.71,1
3998312,80,41,2016-09-26,2016-10-02,20572.39,23000.00,3408.00,1887,222:45:00,00:19:50,3716,4000.00,2687.16,1
3998314,81,41,2016-09-26,2016-10-02,7910.38,7000.00,1117.00,661,138:30:00,00:10:30,2190,2000.00,1033.18,1
3998316,82,41,2016-09-26,2016-10-02,20947.26,26000.00,3452.00,1662,312:15:00,00:23:20,4562,5000.00,2734.21,1
3998318,83,41,2016-09-26,2016-10-02,21306.54,33000.00,3504.00,2155,486:12:01,00:00:00,7607,5600.00,2779.10,1
3998320,84,41,2016-09-26,2016-10-02,5843.87,7000.00,754.00,484,122:45:00,00:09:20,1876,1800.00,765.90,1
3998322,85,41,2016-09-26,2016-10-02,9124.58,10000.00,1550.00,963,173:38:56,02:34:00,2922,140.00,1190.05,1
3998324,86,41,2016-09-26,2016-10-02,33384.61,35000.00,5425.00,2676,445:33:04,00:26:50,7104,5500.00,4353.43,1
3998326,87,41,2016-09-26,2016-10-02,19162.12,25000.00,3110.00,1769,254:00:00,00:19:50,4106,4100.00,2499.62,1
3998328,88,41,2016-09-26,2016-10-02,30166.70,35000.00,4996.00,3032,340:00:00,00:24:30,5555,5300.00,3937.05,1
3998330,89,41,2016-09-26,2016-10-02,15639.10,18000.00,2239.00,1395,200:00:00,00:14:00,3230,3200.00,2041.17,1
3998332,90,41,2016-09-26,2016-10-02,9598.50,11000.00,1291.00,755,145:00:00,00:00:00,2339,2600.00,1252.93,1
3998334,91,41,2016-09-26,2016-10-02,18922.40,25000.00,2890.00,1485,230:30:00,04:40:00,3840,250.00,2468.72,1
3998336,92,41,2016-09-26,2016-10-02,8933.46,10000.00,985.00,560,143:30:00,02:55:00,2297,150.00,1166.60,1
3998338,93,41,2016-09-26,2016-10-02,14612.32,15000.00,2379.00,1121,199:00:00,00:00:00,3310,3000.00,1906.32,1
3998340,94,41,2016-09-26,2016-10-02,20134.08,25000.00,3237.00,1603,286:06:59,04:40:00,4534,250.00,2626.66,1
3998342,95,41,2016-09-26,2016-10-02,8598.06,10000.00,1027.00,549,177:55:59,02:55:00,2756,150.00,1122.13,1
4061785,17,42,2016-10-03,2016-10-09,15450.86,17000.00,2887.00,1620,212:30:00,00:00:00,3323,2800.00,2059.41,1
4061787,20,42,2016-10-03,2016-10-09,26958.49,29000.00,4420.00,2221,315:00:00,00:21:00,5032,4700.00,3516.59,1
4061789,27,42,2016-10-03,2016-10-09,34264.33,35000.00,5720.00,2438,334:00:00,00:22:45,5402,4900.00,4476.03,1
4061791,28,42,2016-10-03,2016-10-09,16547.90,18000.00,2789.00,1437,214:30:00,00:14:00,3535,3200.00,2159.05,1
4061793,30,42,2016-10-03,2016-10-09,36083.60,34000.00,5926.00,2647,349:15:00,00:24:30,5623,4900.00,4708.91,1
4061795,31,42,2016-10-03,2016-10-09,23947.95,26000.00,3830.00,1787,246:00:00,00:00:00,3848,4100.00,3130.91,1
4061797,33,42,2016-10-03,2016-10-09,14937.66,18000.00,2495.00,1249,187:30:00,00:16:20,3012,3500.00,1948.72,1
4061799,34,42,2016-10-03,2016-10-09,16982.52,19000.00,2802.00,1379,207:30:00,00:17:30,3255,3600.00,2214.94,1
4061801,36,42,2016-10-03,2016-10-09,19793.85,23000.00,3519.00,2017,227:15:00,00:18:40,3643,3700.00,2582.96,1
4061803,37,42,2016-10-03,2016-10-09,25702.08,26000.00,4311.00,2650,321:39:02,00:00:00,5097,4100.00,3354.90,1
4061805,38,42,2016-10-03,2016-10-09,39681.96,38000.00,6115.00,3170,320:30:00,00:25:40,5435,5500.00,5175.04,1
4061807,39,42,2016-10-03,2016-10-09,29982.50,32000.00,4753.00,2376,333:24:02,00:21:00,5093,4500.00,3911.46,1
4061809,40,42,2016-10-03,2016-10-09,32234.79,34000.00,5331.00,2302,313:00:00,00:23:20,4989,4900.00,4208.86,1
4061811,41,42,2016-10-03,2016-10-09,26927.85,29000.00,4316.00,2069,296:12:01,00:23:20,4672,4900.00,3512.53,1
4061813,42,42,2016-10-03,2016-10-09,21418.64,22000.00,3445.00,1742,228:30:00,00:15:10,3668,3400.00,2793.01,1
4061815,43,42,2016-10-03,2016-10-09,26370.76,27000.00,4239.00,1927,289:42:01,00:00:00,4685,4500.00,3440.13,1
4061817,44,42,2016-10-03,2016-10-09,26783.38,27000.00,4468.00,2067,314:12:01,00:23:20,5051,4900.00,3494.08,1
4061819,45,42,2016-10-03,2016-10-09,16488.22,17000.00,2749.00,1680,196:30:00,00:00:00,3094,2900.00,2151.47,1
4061821,46,42,2016-10-03,2016-10-09,17534.60,16000.00,2793.00,1472,204:00:00,00:00:00,3318,3000.00,2286.41,1
4061823,48,42,2016-10-03,2016-10-09,13664.88,13000.00,1519.00,888,197:45:00,00:00:00,3072,2800.00,1783.20,1
4061825,49,42,2016-10-03,2016-10-09,11327.34,11000.00,1427.00,1023,169:15:00,00:00:00,2688,2600.00,1478.91,1
4061827,50,42,2016-10-03,2016-10-09,11247.79,12000.00,1367.00,797,87:00:00,00:11:40,1482,2200.00,1469.10,1
4061829,55,42,2016-10-03,2016-10-09,36069.97,37000.00,6109.00,4208,373:57:01,00:26:50,5836,5500.00,4705.43,1
4061831,56,42,2016-10-03,2016-10-09,22177.33,23000.00,3560.00,2020,244:00:00,00:18:40,3878,3700.00,2893.54,1
4061833,57,42,2016-10-03,2016-10-09,23634.48,24000.00,3751.00,2166,294:45:00,00:00:00,4651,4000.00,3082.47,1
4061835,58,42,2016-10-03,2016-10-09,14468.86,17000.00,2321.00,1487,260:30:00,00:17:30,4173,3700.00,1888.44,1
4061837,59,42,2016-10-03,2016-10-09,0.00,46000.00,0.00,0,00:00:00,00:30:55,0,6600.00,0.00,1
4061839,60,42,2016-10-03,2016-10-09,44741.85,45000.00,6611.00,3908,309:45:00,00:35:00,4929,8000.00,5836.58,1
4061841,61,42,2016-10-03,2016-10-09,19916.82,16000.00,3353.00,1575,215:30:00,00:00:00,3455,3000.00,2598.71,1
4061843,62,42,2016-10-03,2016-10-09,6159.72,7000.00,677.00,500,96:00:00,00:07:00,1527,1550.00,803.74,1
4061845,63,42,2016-10-03,2016-10-09,34186.48,29000.00,5648.00,2647,344:39:02,00:00:00,5695,4400.00,4461.64,1
4061847,64,42,2016-10-03,2016-10-09,12553.55,13000.00,2085.00,1155,217:45:00,00:00:00,3367,2600.00,1638.24,1
4061849,65,42,2016-10-03,2016-10-09,1235.70,5000.00,148.00,111,00:00:00,00:00:00,0,1350.00,161.24,1
4061851,66,42,2016-10-03,2016-10-09,12539.34,16000.00,2090.00,968,230:00:00,00:14:00,3689,3000.00,1635.33,1
4061853,67,42,2016-10-03,2016-10-09,43695.02,50000.00,6229.00,3670,241:09:02,00:00:00,3854,8700.00,5705.40,1
4061855,68,42,2016-10-03,2016-10-09,18925.02,22000.00,2981.00,1449,274:15:00,00:00:00,4585,4200.00,2468.24,1
4061857,69,42,2016-10-03,2016-10-09,6027.60,8000.00,1086.00,724,107:45:00,00:07:00,1621,1600.00,786.49,1
4061859,70,42,2016-10-03,2016-10-09,7659.66,9000.00,1328.00,913,132:00:00,00:12:50,2075,2300.00,998.76,1
4061861,71,42,2016-10-03,2016-10-09,10943.06,11000.00,1803.00,1187,158:00:00,00:10:30,2470,1500.00,1427.29,1
4061863,72,42,2016-10-03,2016-10-09,15043.10,16000.00,2378.00,1362,187:00:00,00:00:00,2983,3000.00,1962.40,1
4061865,73,42,2016-10-03,2016-10-09,11341.75,12000.00,2025.00,1370,175:21:03,00:09:55,2803,1900.00,1479.34,1
4061867,74,42,2016-10-03,2016-10-09,13144.40,13000.00,2152.00,1479,150:00:00,00:11:40,2402,2200.00,1714.78,1
4061869,75,42,2016-10-03,2016-10-09,11258.96,11000.00,1242.00,991,136:30:00,00:10:30,1471,2100.00,1469.06,1
4061871,76,42,2016-10-03,2016-10-09,30402.69,26000.00,4562.00,3000,315:45:00,00:00:00,5013,4500.00,3963.88,1
4061873,77,42,2016-10-03,2016-10-09,9467.35,10000.00,1136.00,725,156:24:02,00:10:30,2483,2100.00,1235.42,1
4061875,78,42,2016-10-03,2016-10-09,19322.72,20000.00,2978.00,1596,254:45:00,00:15:10,4037,3300.00,2520.88,1
4061877,79,42,2016-10-03,2016-10-09,68832.00,70000.00,10169.00,5786,348:30:05,00:49:00,5462,11000.00,8976.62,1
4061879,80,42,2016-10-03,2016-10-09,22956.53,23000.00,3797.00,2130,232:00:00,00:19:50,3832,4000.00,2999.27,1
4061881,81,42,2016-10-03,2016-10-09,8457.26,7000.00,1166.00,688,131:00:00,00:10:30,2034,2000.00,1103.30,1
4061883,82,42,2016-10-03,2016-10-09,20459.32,26000.00,3307.00,1619,338:45:00,00:23:20,4388,5000.00,2670.04,1
4061885,83,42,2016-10-03,2016-10-09,22024.27,33000.00,3647.00,2260,431:45:00,00:00:00,6710,5600.00,2872.32,1
4061887,84,42,2016-10-03,2016-10-09,6216.90,7000.00,798.00,514,120:30:00,00:09:20,1749,1800.00,814.25,1
4061889,85,42,2016-10-03,2016-10-09,8142.69,10000.00,1370.00,875,156:48:04,02:34:00,2662,140.00,1064.35,1
4061891,86,42,2016-10-03,2016-10-09,34535.76,35000.00,5586.00,2760,461:57:06,00:26:50,7346,5500.00,4503.10,1
4061893,87,42,2016-10-03,2016-10-09,18169.81,25000.00,2965.00,1684,252:45:00,00:19:50,4116,4100.00,2370.15,1
4061895,88,42,2016-10-03,2016-10-09,30669.14,35000.00,5093.00,3034,354:24:02,00:24:30,5757,5300.00,4001.98,1
4061897,89,42,2016-10-03,2016-10-09,14196.30,18000.00,2017.00,1275,210:00:00,00:14:00,3414,3200.00,1852.77,1
4061899,90,42,2016-10-03,2016-10-09,9479.86,11000.00,1255.00,747,143:15:00,00:00:00,2303,2600.00,1237.60,1
4061901,91,42,2016-10-03,2016-10-09,19799.36,25000.00,3025.00,1544,230:00:00,04:40:00,3859,250.00,2582.91,1
4061903,92,42,2016-10-03,2016-10-09,8975.66,10000.00,1002.00,522,142:45:00,02:55:00,2280,150.00,1171.37,1
4061905,93,42,2016-10-03,2016-10-09,14022.85,15000.00,2272.00,1087,193:27:01,00:00:00,3229,3000.00,1829.33,1
4061907,94,42,2016-10-03,2016-10-09,18555.72,25000.00,2937.00,1508,275:00:00,04:40:00,4360,250.00,2420.55,1
4061909,95,42,2016-10-03,2016-10-09,9118.33,10000.00,1102.00,594,160:15:00,02:55:00,2470,150.00,1189.88,1
4126379,17,43,2016-10-10,2016-10-16,15486.40,17000.00,2860.00,1644,218:00:00,00:00:00,3414,2800.00,2066.68,1
4126381,20,43,2016-10-10,2016-10-16,26411.20,29000.00,4363.00,2305,306:35:30,00:21:00,4921,4700.00,3445.43,1
4126383,27,43,2016-10-10,2016-10-16,36304.70,35000.00,5972.00,2713,347:39:47,00:22:45,5640,4900.00,4738.34,1
4126385,28,43,2016-10-10,2016-10-16,16878.40,18000.00,2720.00,1439,209:17:31,00:14:00,3278,3200.00,2202.07,1
4126387,30,43,2016-10-10,2016-10-16,32457.34,34000.00,5423.00,2523,325:15:45,00:24:30,5201,4900.00,4235.78,1
4126389,31,43,2016-10-10,2016-10-16,23120.12,26000.00,3730.00,1812,238:35:30,00:00:00,3766,4100.00,3015.87,1
4126391,33,43,2016-10-10,2016-10-16,15333.50,18000.00,2588.00,1326,189:20:30,00:16:20,3037,3500.00,2000.47,1
4126393,34,43,2016-10-10,2016-10-16,16695.50,19000.00,2778.00,1357,205:15:00,00:17:30,3200,3600.00,2177.71,1
4126395,36,43,2016-10-10,2016-10-16,19503.30,23000.00,3523.00,2014,252:44:32,00:18:40,4042,3700.00,2545.13,1
4126397,37,43,2016-10-10,2016-10-16,25182.01,26000.00,4160.00,2611,296:29:32,00:00:00,4729,4100.00,3285.23,1
4126399,38,43,2016-10-10,2016-10-16,36897.96,38000.00,5659.00,3084,311:10:15,00:25:40,5208,5500.00,4812.41,1
4126401,39,43,2016-10-10,2016-10-16,28641.94,32000.00,4531.00,2251,291:38:44,00:21:00,4728,4500.00,3736.73,1
4126403,40,43,2016-10-10,2016-10-16,32956.59,34000.00,5344.00,2403,303:50:30,00:23:20,4839,4900.00,4301.46,1
4126405,41,43,2016-10-10,2016-10-16,25931.23,29000.00,4136.00,1991,276:25:15,00:23:20,4344,4900.00,3382.36,1
4126407,42,43,2016-10-10,2016-10-16,19941.56,22000.00,3197.00,1668,226:00:00,00:15:10,3651,3400.00,2600.59,1
4126409,43,43,2016-10-10,2016-10-16,26200.76,27000.00,4271.00,1935,278:30:45,00:00:00,4528,4500.00,3417.78,1
4126411,44,43,2016-10-10,2016-10-16,24716.32,27000.00,4174.00,2032,340:06:03,00:23:20,5472,4900.00,3224.06,1
4126413,45,43,2016-10-10,2016-10-16,13668.68,17000.00,2312.00,1429,185:00:00,00:00:00,2910,2900.00,1783.50,1
4126415,46,43,2016-10-10,2016-10-16,15871.84,16000.00,2515.00,1448,207:15:00,00:00:00,3399,3000.00,2070.12,1
4126417,48,43,2016-10-10,2016-10-16,13077.70,13000.00,1434.00,845,202:30:45,00:00:00,3154,2800.00,1706.29,1
4126419,49,43,2016-10-10,2016-10-16,9345.41,11000.00,1141.00,820,166:00:00,00:00:00,2593,2600.00,1220.05,1
4126421,50,43,2016-10-10,2016-10-16,10933.34,12000.00,1335.00,782,95:45:00,00:11:40,1610,2200.00,1428.16,1
4126423,55,43,2016-10-10,2016-10-16,37233.62,37000.00,6289.00,4359,376:15:45,00:26:50,5941,5500.00,4856.93,1
4126425,56,43,2016-10-10,2016-10-16,20381.95,23000.00,3277.00,1947,236:00:00,00:18:40,3744,3700.00,2658.50,1
4126427,57,43,2016-10-10,2016-10-16,22858.03,24000.00,3738.00,2191,267:40:14,00:00:00,4244,4000.00,2981.61,1
4126429,58,43,2016-10-10,2016-10-16,14187.80,17000.00,2234.00,1549,266:30:00,00:17:30,4248,3700.00,1852.06,1
4126431,59,43,2016-10-10,2016-10-16,0.00,46000.00,0.00,0,00:00:00,00:30:55,0,6600.00,0.00,1
4126433,60,43,2016-10-10,2016-10-16,40876.72,45000.00,6050.00,3622,291:00:00,00:35:00,4630,8000.00,5332.37,1
4126435,61,43,2016-10-10,2016-10-16,21195.00,16000.00,3572.00,1653,214:45:00,00:00:00,3454,3000.00,2765.81,1
4126437,62,43,2016-10-10,2016-10-16,5641.62,7000.00,594.00,443,101:00:00,00:07:00,1594,1550.00,736.12,1
4126439,63,43,2016-10-10,2016-10-16,28828.90,29000.00,4741.00,2287,288:42:01,00:00:00,4804,4400.00,3762.43,1
4126441,64,43,2016-10-10,2016-10-16,13519.18,13000.00,2160.00,1335,216:45:00,00:00:00,3404,2600.00,1764.03,1
4126443,65,43,2016-10-10,2016-10-16,0.00,5000.00,0.00,0,00:00:00,00:00:00,0,1350.00,0.00,1
4126445,66,43,2016-10-10,2016-10-16,12222.40,16000.00,2012.00,968,211:20:30,00:14:00,3384,3000.00,1594.27,1
4126447,67,43,2016-10-10,2016-10-16,43523.66,50000.00,6471.00,3795,207:12:01,00:00:00,3286,8700.00,5681.93,1
4126449,68,43,2016-10-10,2016-10-16,20640.60,22000.00,3296.00,1650,270:20:30,00:00:00,4462,4200.00,2691.85,1
4126451,69,43,2016-10-10,2016-10-16,5919.10,8000.00,1098.00,738,96:15:00,00:07:00,1598,1600.00,772.38,1
4126453,70,43,2016-10-10,2016-10-16,6449.54,9000.00,1110.00,764,130:00:00,00:12:50,2039,2300.00,841.02,1
4126455,71,43,2016-10-10,2016-10-16,7893.66,11000.00,1357.00,915,137:30:00,00:10:30,2150,1500.00,1029.31,1
4126457,72,43,2016-10-10,2016-10-16,15019.70,16000.00,2409.00,1381,188:30:00,00:00:00,3018,3000.00,1959.27,1
4126459,73,43,2016-10-10,2016-10-16,10643.31,12000.00,1902.00,1281,190:39:02,00:09:55,3036,1900.00,1388.15,1
4126461,74,43,2016-10-10,2016-10-16,11305.96,13000.00,1916.00,1300,145:45:00,00:11:40,2332,2200.00,1475.17,1
4126463,75,43,2016-10-10,2016-10-16,10560.40,11000.00,1157.00,937,137:00:00,00:10:30,1486,2100.00,1377.80,1
4126465,76,43,2016-10-10,2016-10-16,26082.60,26000.00,3915.00,2613,280:45:00,00:00:00,4472,4500.00,3400.63,1
4126467,77,43,2016-10-10,2016-10-16,8487.85,10000.00,1039.00,672,115:30:00,00:10:30,1812,2100.00,1107.57,1
4126469,78,43,2016-10-10,2016-10-16,18120.04,20000.00,2864.00,1553,241:30:00,00:15:10,3824,3300.00,2363.95,1
4126471,79,43,2016-10-10,2016-10-16,65374.57,70000.00,9517.00,5531,341:09:47,00:49:00,5436,11000.00,8526.45,1
4126473,80,43,2016-10-10,2016-10-16,21743.20,23000.00,3599.00,2103,233:24:16,00:19:50,3866,4000.00,2842.01,1
4126475,81,43,2016-10-10,2016-10-16,7939.54,7000.00,1140.00,670,121:20:30,00:10:30,1877,2000.00,1038.43,1
4126477,82,43,2016-10-10,2016-10-16,21492.24,26000.00,3530.00,1757,364:30:45,00:23:20,5196,5000.00,2805.02,1
4126479,83,43,2016-10-10,2016-10-16,21816.49,33000.00,3587.00,2258,445:39:02,00:00:00,6957,5600.00,2845.60,1
4126481,84,43,2016-10-10,2016-10-16,6494.00,7000.00,818.00,502,131:15:00,00:09:20,2046,1800.00,849.13,1
4126483,85,43,2016-10-10,2016-10-16,8414.70,10000.00,1423.00,929,165:10:15,02:34:00,2781,140.00,1097.57,1
4126485,86,43,2016-10-10,2016-10-16,30865.48,35000.00,5066.00,2523,425:00:45,00:26:50,5506,5500.00,4024.68,1
4126487,87,43,2016-10-10,2016-10-16,19474.90,25000.00,3171.00,1843,259:32:31,00:19:50,4108,4100.00,2541.09,1
4126489,88,43,2016-10-10,2016-10-16,29204.78,35000.00,4871.00,2993,321:20:30,00:24:30,5245,5300.00,3810.86,1
4126491,89,43,2016-10-10,2016-10-16,18231.80,18000.00,2643.00,1697,203:20:30,00:14:00,3282,3200.00,2379.54,1
4126493,90,43,2016-10-10,2016-10-16,8874.52,11000.00,1140.00,712,158:30:00,00:00:00,2532,2600.00,1158.78,1
4126495,91,43,2016-10-10,2016-10-16,16312.37,25000.00,2488.00,1345,238:06:10,04:40:00,3988,250.00,2129.11,1
4126497,92,43,2016-10-10,2016-10-16,8274.77,10000.00,908.00,513,144:01:03,02:55:00,2306,150.00,1080.65,1
4126499,93,43,2016-10-10,2016-10-16,12056.03,15000.00,1956.00,965,186:00:00,00:00:00,3094,3000.00,1572.53,1
4126501,94,43,2016-10-10,2016-10-16,17974.20,25000.00,2868.00,1441,271:30:45,04:40:00,4301,250.00,2344.83,1
4126503,95,43,2016-10-10,2016-10-16,8126.90,10000.00,980.00,507,160:50:30,02:55:00,2484,150.00,1060.54,1
4126505,96,43,2016-10-10,2016-10-16,13686.01,25000.00,2107.00,1122,00:00:00,04:00:00,0,250.00,1785.46,1
4126507,97,43,2016-10-10,2016-10-16,6191.62,10000.00,663.00,383,00:00:00,02:30:00,0,150.00,809.92,1
4193463,17,44,2016-10-17,2016-10-23,16029.80,17000.00,3029.00,1715,198:15:00,00:00:00,3122,2800.00,2139.54,1
4193465,20,44,2016-10-17,2016-10-23,28401.13,29000.00,4628.00,2485,318:30:00,00:21:00,5129,4700.00,3704.52,1
4193467,27,44,2016-10-17,2016-10-23,36516.90,35000.00,6059.00,2736,352:00:00,00:22:45,5715,4900.00,4765.71,1
4193469,28,44,2016-10-17,2016-10-23,18704.20,18000.00,3014.00,1611,207:45:00,00:14:00,3427,3200.00,2441.77,1
4193471,30,44,2016-10-17,2016-10-23,36253.78,34000.00,6032.00,2663,360:45:00,00:24:30,5766,4900.00,4731.09,1
4193473,31,44,2016-10-17,2016-10-23,24979.64,26000.00,4015.00,1910,261:30:00,00:00:00,4129,4100.00,3258.96,1
4193475,33,44,2016-10-17,2016-10-23,17825.84,18000.00,2954.00,1482,209:15:00,00:16:20,3376,3500.00,2325.63,1
4193477,34,44,2016-10-17,2016-10-23,17847.33,19000.00,3013.00,1405,281:24:02,00:17:30,4384,3600.00,2327.32,1
4193479,36,44,2016-10-17,2016-10-23,20863.54,23000.00,3642.00,2173,224:30:00,00:18:40,3611,3700.00,2721.81,1
4193481,37,44,2016-10-17,2016-10-23,26314.42,26000.00,4366.00,2686,315:30:00,00:00:00,5021,4100.00,3434.48,1
4193483,38,44,2016-10-17,2016-10-23,36788.90,38000.00,5579.00,3087,320:30:00,00:25:40,5421,5500.00,4797.85,1
4193485,39,44,2016-10-17,2016-10-23,33107.76,32000.00,5121.00,2542,306:00:00,00:21:00,4932,4500.00,4318.73,1
4193487,40,44,2016-10-17,2016-10-23,32891.09,34000.00,5441.00,2421,315:00:00,00:23:20,5027,4900.00,4293.84,1
4193489,41,44,2016-10-17,2016-10-23,27784.50,29000.00,4472.00,2186,282:00:00,00:23:20,4484,4900.00,3624.02,1
4193491,42,44,2016-10-17,2016-10-23,21278.22,22000.00,3433.00,1759,244:45:00,00:15:10,3933,3400.00,2774.93,1
4193493,43,44,2016-10-17,2016-10-23,25532.13,27000.00,4207.00,1923,296:24:02,00:00:00,4798,4500.00,3330.87,1
4193495,44,44,2016-10-17,2016-10-23,26499.32,27000.00,4400.00,2169,347:12:01,00:23:20,5575,4900.00,3456.92,1
4193497,45,44,2016-10-17,2016-10-23,11939.18,17000.00,2005.00,1298,188:00:00,00:00:00,2977,2900.00,1561.22,1
4193499,46,44,2016-10-17,2016-10-23,16786.22,16000.00,2606.00,1455,204:00:00,00:00:00,3356,3000.00,2189.08,1
4193501,48,44,2016-10-17,2016-10-23,13940.00,13000.00,1562.00,926,210:30:00,00:00:00,3269,2800.00,1818.88,1
4193503,49,44,2016-10-17,2016-10-23,7974.55,11000.00,991.00,728,177:00:00,00:00:00,2771,2600.00,1041.13,1
4193505,50,44,2016-10-17,2016-10-23,10416.25,12000.00,1284.00,732,117:15:00,00:11:40,1938,2200.00,1360.26,1
4193507,55,44,2016-10-17,2016-10-23,39397.46,37000.00,6662.00,4539,382:00:00,00:26:50,6065,5500.00,5140.32,1
4193509,56,44,2016-10-17,2016-10-23,19772.85,23000.00,3182.00,1872,246:37:46,00:18:40,3914,3700.00,2579.19,1
4193511,57,44,2016-10-17,2016-10-23,24260.94,24000.00,3921.00,2231,342:45:00,00:00:00,5549,4000.00,3166.81,1
4193513,58,44,2016-10-17,2016-10-23,14178.06,17000.00,2246.00,1480,278:42:01,00:17:30,4458,3700.00,1857.69,1
4193515,59,44,2016-10-17,2016-10-23,0.00,46000.00,0.00,0,00:00:00,00:30:55,0,6600.00,0.00,1
4193517,60,44,2016-10-17,2016-10-23,42311.02,45000.00,6224.00,3802,285:45:00,00:35:00,4559,8000.00,5520.01,1
4193519,61,44,2016-10-17,2016-10-23,19559.89,16000.00,3339.00,1574,217:45:00,00:00:00,3497,3000.00,2552.56,1
4193521,62,44,2016-10-17,2016-10-23,5778.00,7000.00,615.00,475,107:12:01,00:07:00,1700,1550.00,753.90,1
4193523,63,44,2016-10-17,2016-10-23,30997.10,29000.00,5119.00,2471,300:42:01,00:00:00,5012,4400.00,4045.71,1
4193525,64,44,2016-10-17,2016-10-23,13554.00,13000.00,2215.00,1317,215:30:00,00:00:00,3379,2600.00,1768.78,1
4193527,65,44,2016-10-17,2016-10-23,0.00,5000.00,0.00,0,00:00:00,00:00:00,0,1350.00,0.00,1
4193529,66,44,2016-10-17,2016-10-23,14018.30,16000.00,2329.00,1131,213:15:00,00:14:00,3424,3000.00,1828.19,1
4193531,67,44,2016-10-17,2016-10-23,46041.30,50000.00,6738.00,4006,204:15:00,00:00:00,3248,8700.00,6013.70,1
4193533,68,44,2016-10-17,2016-10-23,20209.62,22000.00,3261.00,1623,281:15:00,00:00:00,4478,4200.00,2635.55,1
4193535,69,44,2016-10-17,2016-10-23,5959.70,8000.00,1091.00,754,90:30:00,00:07:00,1487,1600.00,777.59,1
4193537,70,44,2016-10-17,2016-10-23,7022.82,9000.00,1185.00,809,129:30:00,00:12:50,2034,2300.00,915.87,1
